fecha,IGAE_mom,ActividadIndustrial_mom,FBCF_mom,IMCP_mom,ANTAD_mom,AUTOS_mom,TARJETAS_mom,Desempleo_mom,IMSS_mom,EPU_mom,INPC_mom,TC_mom,TIIE_mom,Balanza_mom,BMV_mom,INDPRO_mom
1919-01-01,,,,,,,,,,,,,,,,
1919-02-01,,,,,,,,,,,,,,,,-0.04520093005506065
1919-03-01,,,,,,,,,,,,,,,,-0.029341159296598862
1919-04-01,,,,,,,,,,,,,,,,0.017703455216389052
1919-05-01,,,,,,,,,,,,,,,,0.005824985883812417
1919-06-01,,,,,,,,,,,,,,,,0.061991558042839845
1919-07-01,,,,,,,,,,,,,,,,0.058371901616524724
1919-08-01,,,,,,,,,,,,,,,,0.015348970671473117
1919-09-01,,,,,,,,,,,,,,,,-0.02051168401647807
1919-10-01,,,,,,,,,,,,,,,,-0.010406082180964837
1919-11-01,,,,,,,,,,,,,,,,-0.015834774694196918
1919-12-01,,,,,,,,,,,,,,,,0.015834774694196918
1920-01-01,,,,,,,,,,,,,,,,0.0900609169475941
1920-02-01,,,,,,,,,,,,,,,,0.0
1920-03-01,,,,,,,,,,,,,,,,-0.019340394725992693
1920-04-01,,,,,,,,,,,,,,,,-0.05515172669563162
1920-05-01,,,,,,,,,,,,,,,,0.025458497564448512
1920-06-01,,,,,,,,,,,,,,,,0.00998987047159372
1920-07-01,,,,,,,,,,,,,,,,-0.02518327318552438
1920-08-01,,,,,,,,,,,,,,,,0.005083875820955264
1920-09-01,,,,,,,,,,,,,,,,-0.03618124404886092
1920-10-01,,,,,,,,,,,,,,,,-0.04301351889754823
1920-11-01,,,,,,,,,,,,,,,,-0.08601018660197024
1920-12-01,,,,,,,,,,,,,,,,-0.0617538143413483
1921-01-01,,,,,,,,,,,,,,,,-0.05902186443579005
1921-02-01,,,,,,,,,,,,,,,,-0.020482857596672455
1921-03-01,,,,,,,,,,,,,,,,-0.027971127421230646
1921-04-01,,,,,,,,,,,,,,,,0.0
1921-05-01,,,,,,,,,,,,,,,,0.027971127421230646
1921-06-01,,,,,,,,,,,,,,,,-0.00691332857156346
1921-07-01,,,,,,,,,,,,,,,,-0.0069874252359312106
1921-08-01,,,,,,,,,,,,,,,,0.034383611404167125
1921-09-01,,,,,,,,,,,,,,,,0.006727127588585624
1921-10-01,,,,,,,,,,,,,,,,0.05863752700162417
1921-11-01,,,,,,,,,,,,,,,,-0.01272606823883149
1921-12-01,,,,,,,,,,,,,,,,-0.006424286230050313
1922-01-01,,,,,,,,,,,,,,,,0.03796392015166439
1922-02-01,,,,,,,,,,,,,,,,0.04256153662148621
1922-03-01,,,,,,,,,,,,,,,,0.05219699309538295
1922-04-01,,,,,,,,,,,,,,,,-0.034493537878993896
1922-05-01,,,,,,,,,,,,,,,,0.05130415303510616
1922-06-01,,,,,,,,,,,,,,,,0.048780339683866414
1922-07-01,,,,,,,,,,,,,,,,0.0
1922-08-01,,,,,,,,,,,,,,,,-0.02138917197100021
1922-09-01,,,,,,,,,,,,,,,,0.052648365906657224
1922-10-01,,,,,,,,,,,,,,,,0.05487577819059175
1922-11-01,,,,,,,,,,,,,,,,0.04275339059890193
1922-12-01,,,,,,,,,,,,,,,,0.027530613390458925
1923-01-01,,,,,,,,,,,,,,,,-0.022894951918603024
1923-02-01,,,,,,,,,,,,,,,,0.013796383905613663
1923-03-01,,,,,,,,,,,,,,,,0.03146462005122874
1923-04-01,,,,,,,,,,,,,,,,0.021892812398285777
